chr	pos	strand	fly
chr3R	27880201	+	8
chr3R	27880221	+	5
chr3R	27880255	+	3
chr3R	27880279	+	14
chr3R	27880325	+	2
chr3R	27880328	+	3
chr3R	27880440	+	3
chr3R	27880539	+	7
chr3R	27880542	+	2
chr3R	27880612	+	1
chr3R	27880635	+	80
chr3R	27880638	+	17
chr3R	27880658	+	10
chr3R	27881786	-	1
chr3R	27881787	-	3
chr3R	27882444	-	1
chr3R	27882573	-	2
chr3R	27882612	-	1
chr3R	27882730	-	3
chr3R	27883131	-	8
chr3R	27883442	-	1
chr3R	27883565	+	1
chr3R	27883631	-	2
chr3R	27883709	-	3
chr3R	27883771	-	1
chr3R	27883782	-	1
chr3R	27883786	-	1
chr3R	27883846	-	1
chr3R	27883862	-	2
chr3R	27883904	-	1
chr3R	27883960	-	1
chr3R	27883977	-	2
chr3R	27884040	-	2
chr3R	27884173	-	1
chr3R	27884494	-	1
chr3R	27884517	-	1
chr3R	27884638	-	1
chr3R	27884750	-	6
chr3R	27884768	-	2
chr3R	27884795	-	1
chr3R	27884871	-	1
chr3R	27886146	+	1
chr3R	27892124	-	3
chr3R	27892146	-	1
chr3R	27892157	-	2
chr3R	27892183	-	3
chr3R	27892199	-	1
chr3R	27892203	-	2
chr3R	27892205	-	1
chr3R	27892257	-	2
chr3R	27892287	-	8
chr3R	27892313	-	1
chr3R	27892329	-	1
chr3R	27892332	-	22
chr3R	27892333	-	1
chr3R	27892344	-	2
chr3R	27892431	-	3
chr3R	27892469	-	3
chr3R	27892524	+	1
chr3R	27892640	-	1
chr3R	27892699	-	2
chr3R	27892734	-	14
chr3R	27892740	-	4
chr3R	27892782	-	2
chr3R	27892819	-	3
chr3R	27892846	-	2
chr3R	27892869	-	1
chr3R	27892870	-	1
chr3R	27893065	-	6
chr3R	27893066	-	1
chr3R	27893084	-	1
chr3R	27893085	-	3
chr3R	27893121	-	4
chr3R	27893127	-	3
chr3R	27893161	-	1
chr3R	27893189	-	1
chr3R	27893190	-	2
chr3R	27893193	-	1
chr3R	27893207	-	1
chr3R	27893208	-	1
chr3R	27893211	-	1
chr3R	27893245	-	4
chr3R	27893246	-	2
chr3R	27893247	-	1
chr3R	27893249	-	2
chr3R	27893711	-	2
chr3RHet	417	-	1
chr3RHet	453	-	1
chr3RHet	1272	+	2
chr3RHet	2977	-	2
chr3RHet	2990	-	2
chr3RHet	5485	-	1
chr3RHet	6826	+	1
chr3RHet	7356	-	1
chr3RHet	19813	+	1
chr3RHet	20057	+	2
chr3RHet	21691	+	2
chr3RHet	21936	-	1
chr3RHet	24329	-	1
chr3RHet	27115	-	1
chr3RHet	31766	-	1
chr3RHet	34131	+	1
chr3RHet	35619	-	3
chr3RHet	36918	+	1
chr3RHet	37477	+	1
chr3RHet	60838	-	2
chr3RHet	67506	-	1
chr3RHet	72697	+	1
chr3RHet	77059	-	1
chr3RHet	77060	-	1
chr3RHet	77061	-	4
chr3RHet	77062	-	1
chr3RHet	77063	-	4
chr3RHet	77064	-	1
chr3RHet	77065	-	1
chr3RHet	77080	-	1
chr3RHet	77081	-	2
chr3RHet	83494	-	2
chr3RHet	87011	-	1
chr3RHet	92130	+	1
chr3RHet	106905	+	1
chr3RHet	109554	+	2
chr3RHet	112348	-	2
chr3RHet	118245	+	1
chr3RHet	119941	+	2
chr3RHet	123935	+	4
chr3RHet	127472	-	1
chr3RHet	128168	+	1
chr3RHet	130282	+	2
chr3RHet	130306	+	12
chr3RHet	132873	-	1
chr3RHet	132901	-	1
chr3RHet	134174	-	1
chr3RHet	137219	-	3
chr3RHet	140421	+	4
chr3RHet	142566	-	1
chr3RHet	146104	+	2
chr3RHet	147200	+	2
chr3RHet	147212	+	1
chr3RHet	149873	+	1
chr3RHet	150596	-	1
chr3RHet	152983	+	1
chr3RHet	159835	+	8
chr3RHet	161292	-	2
chr3RHet	162250	-	1
chr3RHet	162363	-	7
chr3RHet	163249	+	1
chr3RHet	165430	-	1
chr3RHet	167362	-	1
chr3RHet	167669	-	2
chr3RHet	177269	+	21
chr3RHet	181685	-	1
chr3RHet	184996	-	2
chr3RHet	192029	-	1
chr3RHet	194184	+	2
chr3RHet	195939	+	1
chr3RHet	197642	-	10
chr3RHet	199544	+	3
chr3RHet	201141	+	1
chr3RHet	202488	-	2
chr3RHet	202701	-	2
chr3RHet	203895	+	2
chr3RHet	203999	+	1
chr3RHet	204045	-	1
chr3RHet	205276	+	1
chr3RHet	205891	-	2
chr3RHet	206055	+	2
chr3RHet	206514	-	1
chr3RHet	206795	-	1
chr3RHet	210784	-	2
chr3RHet	210847	-	1
chr3RHet	229095	-	1
chr3RHet	231498	+	1
chr3RHet	231894	+	1
chr3RHet	231975	+	14
chr3RHet	232510	-	1
chr3RHet	233018	-	1
chr3RHet	234213	-	1
chr3RHet	234811	-	1
chr3RHet	235444	-	4
chr3RHet	239961	+	14
chr3RHet	241062	+	1
chr3RHet	267518	+	1
chr3RHet	268247	+	1
chr3RHet	270143	+	1
chr3RHet	272047	-	1
chr3RHet	273054	+	1
chr3RHet	275593	+	1
chr3RHet	292142	+	1
chr3RHet	296863	-	1
chr3RHet	297743	+	3
chr3RHet	298534	-	1
chr3RHet	302243	-	3
chr3RHet	316292	+	1
chr3RHet	388554	-	1
chr3RHet	418852	-	2
chr3RHet	422553	+	3
chr3RHet	424424	-	1
chr3RHet	428596	-	5
chr3RHet	434053	-	1
chr3RHet	434273	-	1
chr3RHet	436869	+	2
chr3RHet	443613	+	1
chr3RHet	532055	+	1
chr3RHet	533165	+	1
chr3RHet	543610	+	1
chr3RHet	544115	+	2
chr3RHet	544406	+	1
chr3RHet	555438	-	1
chr3RHet	555905	+	1
chr3RHet	556132	+	1
chr3RHet	556231	+	1
chr3RHet	558935	-	1
chr3RHet	559486	+	1
chr3RHet	564651	-	2
chr3RHet	566807	+	1
chr3RHet	593487	-	2
chr3RHet	594512	+	1
chr3RHet	595490	-	1
chr3RHet	596082	+	1
chr3RHet	596085	+	1
chr3RHet	596613	-	2
chr3RHet	596614	-	4
chr3RHet	604529	+	3
chr3RHet	605163	-	2
chr3RHet	606272	+	2
chr3RHet	606864	+	1
chr3RHet	610328	-	1
chr3RHet	610552	+	1
chr3RHet	610721	-	1
chr3RHet	612586	+	1
chr3RHet	614879	+	1
chr3RHet	615864	+	1
chr3RHet	624475	+	2
chr3RHet	625774	+	1
chr3RHet	627565	+	1
chr3RHet	629298	+	2
chr3RHet	629794	+	4
chr3RHet	629923	+	1
chr3RHet	630559	+	1
chr3RHet	634452	-	1
chr3RHet	635944	-	2
chr3RHet	637434	-	1
chr3RHet	637435	-	1
chr3RHet	639858	-	2
chr3RHet	639980	+	2
chr3RHet	642721	+	2
chr3RHet	643788	+	3
chr3RHet	643855	+	3
chr3RHet	645693	+	2
chr3RHet	645959	+	1
chr3RHet	647236	-	3
chr3RHet	647286	+	1
chr3RHet	647531	+	4
chr3RHet	648288	+	1
chr3RHet	648340	+	2
chr3RHet	648765	+	1
chr3RHet	650045	+	1
chr3RHet	650063	+	1
chr3RHet	653523	-	1
chr3RHet	654364	-	1
chr3RHet	654712	+	4
chr3RHet	654934	-	3
chr3RHet	655168	-	1
chr3RHet	656057	+	2
chr3RHet	656520	+	3
chr3RHet	657243	+	3
chr3RHet	657581	-	3
chr3RHet	657908	+	2
chr3RHet	657959	-	1
chr3RHet	658835	-	1
chr3RHet	662347	+	1
chr3RHet	663172	+	1
chr3RHet	670622	-	1
chr3RHet	678910	-	1
chr3RHet	688308	-	2
chr3RHet	689620	+	1
chr3RHet	691936	-	2
chr3RHet	691937	-	1
chr3RHet	693748	-	1
chr3RHet	707069	+	1
chr3RHet	707453	+	2
chr3RHet	707688	+	1
chr3RHet	709412	+	1
chr3RHet	729406	-	1
chr3RHet	731484	-	1
chr3RHet	734096	-	1
chr3RHet	737213	+	2
chr3RHet	746107	-	2
chr3RHet	751392	+	1
chr3RHet	751411	-	2
chr3RHet	752429	-	1
chr3RHet	754295	-	1
chr3RHet	754493	+	2
chr3RHet	755580	+	2
chr3RHet	758562	+	1
chr3RHet	774813	+	2
chr3RHet	776817	+	3
chr3RHet	785116	-	5
chr3RHet	790535	+	1
chr3RHet	796362	-	1
chr3RHet	798969	-	2
chr3RHet	799247	-	2
chr3RHet	800372	+	13
chr3RHet	803314	-	2
chr3RHet	805211	+	1
chr3RHet	805285	+	1
chr3RHet	805544	+	1
chr3RHet	805792	-	6
chr3RHet	805793	-	1
chr3RHet	808340	+	3
chr3RHet	809609	+	1
chr3RHet	812024	-	1
chr3RHet	813666	+	1
chr3RHet	824017	+	2
chr3RHet	824228	-	1
chr3RHet	827194	+	1
chr3RHet	840359	+	2
chr3RHet	840362	+	1
chr3RHet	840860	+	2
chr3RHet	840898	+	4
chr3RHet	842665	-	2
chr3RHet	856809	+	1
chr3RHet	856835	-	1
chr3RHet	863130	+	1
chr3RHet	866741	-	1
chr3RHet	874252	+	3
chr3RHet	874255	+	2
chr3RHet	875665	+	16
chr3RHet	884905	-	1
chr3RHet	887180	+	1
chr3RHet	888974	-	3
chr3RHet	889366	+	6
chr3RHet	893425	-	2
chr3RHet	894670	-	4
chr3RHet	894948	-	3
chr3RHet	899510	-	4
chr3RHet	901630	+	1
chr3RHet	904133	+	1
chr3RHet	906592	-	2
chr3RHet	908397	+	1
chr3RHet	914918	+	1
chr3RHet	914923	-	2
chr3RHet	916146	+	4
chr3RHet	918529	-	1
chr3RHet	941205	+	2
chr3RHet	946787	-	2
chr3RHet	969840	-	2
chr3RHet	973170	-	4
chr3RHet	978128	-	1
chr3RHet	982032	+	2
chr3RHet	1017104	+	1
chr3RHet	1030387	+	9
chr3RHet	1031231	+	1
chr3RHet	1031529	-	1
chr3RHet	1032414	-	1
chr3RHet	1033494	+	1
chr3RHet	1038806	+	7
chr3RHet	1038865	+	2
chr3RHet	1042105	-	1
chr3RHet	1043407	+	1
chr3RHet	1043649	+	1
chr3RHet	1045013	+	1
chr3RHet	1049152	+	1
chr3RHet	1067506	+	1
chr3RHet	1089459	-	2
chr3RHet	1090233	-	2
chr3RHet	1094324	-	2
chr3RHet	1096005	+	1
chr3RHet	1099995	+	1
chr3RHet	1100221	+	1
chr3RHet	1106877	+	1
chr3RHet	1107504	+	1
chr3RHet	1107593	+	1
chr3RHet	1107965	+	1
chr3RHet	1108475	+	1
chr3RHet	1108568	+	1
chr3RHet	1109110	+	3
chr3RHet	1110768	-	1
chr3RHet	1110958	-	2
chr3RHet	1111107	-	2
chr3RHet	1111161	-	1
chr3RHet	1112245	-	2
chr3RHet	1112384	-	1
chr3RHet	1116304	+	2
chr3RHet	1116327	+	9
chr3RHet	1124651	+	1
chr3RHet	1134981	+	3
chr3RHet	1137004	+	7
chr3RHet	1138308	-	2
chr3RHet	1144388	+	3
chr3RHet	1156584	-	1
chr3RHet	1157395	-	2
chr3RHet	1158012	-	1
chr3RHet	1159243	-	1
chr3RHet	1162818	-	1
chr3RHet	1167764	+	1
chr3RHet	1168057	+	1
chr3RHet	1169501	+	2
chr3RHet	1185335	+	2
chr3RHet	1191562	-	1
chr3RHet	1191844	+	1
chr3RHet	1193081	+	3
chr3RHet	1194564	-	3
chr3RHet	1194959	+	1
chr3RHet	1201562	-	1
chr3RHet	1202038	+	1
chr3RHet	1203005	+	1
chr3RHet	1203899	+	1
chr3RHet	1213936	-	2
chr3RHet	1213938	-	3
chr3RHet	1218368	-	1
chr3RHet	1232255	-	1
chr3RHet	1232377	-	4
chr3RHet	1233802	-	1
chr3RHet	1235197	-	27
chr3RHet	1235845	-	1
chr3RHet	1246740	-	2
chr3RHet	1257439	-	2
chr3RHet	1258190	-	1
chr3RHet	1260518	+	1
chr3RHet	1266890	-	2
chr3RHet	1268221	+	1
chr3RHet	1270177	+	3
chr3RHet	1275222	+	2
chr3RHet	1285904	-	3
chr3RHet	1290521	+	1
chr3RHet	1311228	-	1
chr3RHet	1337141	+	1
chr3RHet	1337287	+	2
chr3RHet	1340105	-	1
chr3RHet	1352138	-	1
chr3RHet	1358016	+	2
chr3RHet	1382240	+	1
chr3RHet	1385095	+	3
chr3RHet	1385579	+	1
chr3RHet	1386767	-	1
chr3RHet	1387944	+	1
chr3RHet	1387968	+	2
chr3RHet	1388008	+	1
chr3RHet	1388350	-	2
chr3RHet	1388437	-	2
chr3RHet	1389340	+	1
chr3RHet	1399370	-	2
chr3RHet	1400479	-	2
chr3RHet	1401204	-	2
chr3RHet	1407479	+	1
chr3RHet	1409642	+	2
chr3RHet	1413293	+	1
chr3RHet	1413936	+	1
chr3RHet	1428514	-	1
chr3RHet	1435555	+	8
chr3RHet	1435694	-	2
chr3RHet	1443475	+	2
chr3RHet	1445348	+	1
chr3RHet	1445633	+	1
chr3RHet	1448570	-	1
chr3RHet	1449304	+	1
chr3RHet	1449776	-	1
chr3RHet	1449780	-	1
chr3RHet	1450898	+	1
chr3RHet	1454887	-	4
chr3RHet	1457367	-	2
chr3RHet	1457395	-	2
chr3RHet	1457894	-	1
chr3RHet	1458011	-	1
chr3RHet	1461182	-	1
chr3RHet	1461582	+	2
chr3RHet	1479339	-	2
chr3RHet	1479370	-	3
chr3RHet	1483032	+	1
chr3RHet	1483080	-	1
chr3RHet	1484420	+	1
chr3RHet	1491251	+	1
chr3RHet	1491301	+	1
chr3RHet	1500977	-	1
chr3RHet	1507297	+	1
chr3RHet	1512162	-	1
chr3RHet	1514562	-	2
chr3RHet	1515252	-	3
chr3RHet	1516072	+	1
chr3RHet	1527429	-	1
chr3RHet	1528381	-	1
chr3RHet	1528467	+	2
chr3RHet	1529638	+	1
chr3RHet	1535838	+	1
chr3RHet	1536811	-	1
chr3RHet	1538289	-	2
chr3RHet	1542997	-	1
chr3RHet	1543455	-	1
chr3RHet	1546403	-	1
chr3RHet	1546415	-	1
chr3RHet	1546498	+	1
chr3RHet	1546763	+	1
chr3RHet	1547547	-	1
chr3RHet	1554265	+	1
chr3RHet	1572261	+	3
chr3RHet	1572333	+	1
chr3RHet	1576304	-	2
chr3RHet	1578652	-	6
chr3RHet	1578819	-	51
chr3RHet	1581166	-	2
chr3RHet	1582990	-	1
chr3RHet	1584389	-	1
chr3RHet	1585792	-	1
chr3RHet	1590352	-	2
chr3RHet	1591017	-	1
chr3RHet	1591089	+	4
chr3RHet	1592147	+	1
chr3RHet	1593230	-	3
chr3RHet	1593847	+	1
chr3RHet	1595515	+	1
chr3RHet	1595969	+	2
chr3RHet	1596222	+	1
chr3RHet	1596337	-	1
chr3RHet	1597868	+	1
chr3RHet	1598260	+	4
chr3RHet	1598826	+	1
chr3RHet	1603089	+	1
chr3RHet	1605693	-	2
chr3RHet	1605694	-	3
chr3RHet	1605767	-	1
chr3RHet	1611423	+	1
chr3RHet	1614643	-	5
chr3RHet	1614782	+	8
chr3RHet	1624635	+	1
chr3RHet	1628006	+	1
chr3RHet	1629520	-	1
chr3RHet	1629545	+	3
chr3RHet	1633809	-	1
chr3RHet	1635620	-	1
chr3RHet	1640551	+	1
chr3RHet	1669150	+	1
chr3RHet	1669271	-	1
chr3RHet	1669437	+	2
chr3RHet	1669728	-	1
chr3RHet	1672549	-	1
chr3RHet	1675860	-	4
chr3RHet	1685295	-	1
chr3RHet	1685434	-	1
chr3RHet	1685443	-	2
chr3RHet	1685603	+	2
chr3RHet	1685924	-	1
chr3RHet	1685971	-	4
chr3RHet	1686164	-	3
chr3RHet	1687814	-	2
chr3RHet	1688041	-	1
chr3RHet	1688335	-	1
chr3RHet	1688415	-	4
chr3RHet	1692832	-	1
chr3RHet	1693483	-	1
chr3RHet	1693735	-	1
chr3RHet	1693971	+	5
chr3RHet	1695943	-	1
chr3RHet	1699315	-	2
chr3RHet	1702622	-	1
chr3RHet	1702651	+	1
chr3RHet	1702686	-	4
chr3RHet	1702700	-	2
chr3RHet	1702721	-	6
chr3RHet	1702769	-	6
chr3RHet	1702772	-	5
chr3RHet	1702810	-	68
chr3RHet	1702811	-	21
chr3RHet	1702830	-	8
chr3RHet	1702831	-	5
chr3RHet	1702867	-	5
chr3RHet	1702893	-	2
chr3RHet	1702903	+	1
chr3RHet	1702906	-	2
chr3RHet	1702983	-	1
chr3RHet	1702984	-	4
chr3RHet	1702987	-	2
chr3RHet	1702997	-	1
chr3RHet	1703070	-	3
chr3RHet	1703224	-	1
chr3RHet	1704850	-	4
chr3RHet	1704860	-	1
chr3RHet	1705963	-	7
chr3RHet	1705964	-	41
chr3RHet	1705965	-	10
chr3RHet	1705968	-	2
chr3RHet	1705989	-	9
chr3RHet	1705990	-	3
chr3RHet	1705991	-	18
chr3RHet	1705992	-	5
chr3RHet	1705993	-	1
chr3RHet	1710237	+	2
chr3RHet	1722456	-	11
chr3RHet	1759709	+	2
chr3RHet	1759813	+	4
chr3RHet	1759852	+	1
chr3RHet	1760066	-	5
chr3RHet	1761727	-	1
chr3RHet	1761840	-	1
chr3RHet	1763515	-	3
chr3RHet	1763724	-	1
chr3RHet	1765714	-	1
chr3RHet	1771479	-	1
chr3RHet	1772885	-	2
chr3RHet	1781275	-	63
chr3RHet	1781277	-	4
chr3RHet	1785735	+	1
chr3RHet	1788373	+	4
chr3RHet	1788382	-	1
chr3RHet	1788993	+	1
chr3RHet	1789542	+	1
chr3RHet	1791367	-	2
chr3RHet	1793835	-	1
chr3RHet	1799669	-	2
chr3RHet	1800953	-	2
chr3RHet	1806663	-	1
chr3RHet	1807940	+	1
chr3RHet	1808385	-	4
chr3RHet	1810182	+	2
chr3RHet	1813104	-	1
chr3RHet	1813683	-	1
chr3RHet	1813722	-	1
chr3RHet	1813763	-	1
chr3RHet	1813764	-	3
chr3RHet	1814033	-	2
chr3RHet	1814259	-	3
chr3RHet	1816265	-	5
chr3RHet	1821677	-	2
chr3RHet	1821913	-	2
chr3RHet	1823468	-	3
chr3RHet	1823500	-	3
chr3RHet	1823572	-	2
chr3RHet	1823573	-	1
chr3RHet	1823608	-	2
chr3RHet	1823826	-	1
chr3RHet	1826077	+	1
chr3RHet	1830333	-	1
chr3RHet	1831636	-	3
chr3RHet	1835178	-	1
chr3RHet	1836102	+	1
chr3RHet	1841607	+	1
chr3RHet	1842242	-	4
chr3RHet	1842727	-	1
chr3RHet	1850743	+	1
chr3RHet	1853012	-	5
chr3RHet	1855204	-	2
chr3RHet	1878579	+	2
chr3RHet	1878682	+	1
chr3RHet	1881567	+	1
chr3RHet	1881917	+	1
chr3RHet	1884107	+	1
chr3RHet	1884837	-	1
chr3RHet	1893862	-	1
chr3RHet	1895906	-	2
chr3RHet	1898683	-	1
chr3RHet	1900214	+	1
chr3RHet	1901365	+	2
chr3RHet	1902840	+	1
chr3RHet	1905670	-	1
chr3RHet	1911657	+	1
chr3RHet	1917169	-	1
chr3RHet	1927789	-	1
chr3RHet	1930139	-	1
chr3RHet	1931419	+	4
chr3RHet	1931513	-	1
chr3RHet	1931570	-	2
chr3RHet	1932342	+	1
chr3RHet	1933888	+	3
chr3RHet	1937114	-	1
chr3RHet	1937208	+	30
chr3RHet	1937241	+	1
chr3RHet	1937656	-	2
chr3RHet	1938897	+	3
chr3RHet	1941677	+	1
chr3RHet	1944734	+	1
chr3RHet	1945525	-	2
chr3RHet	1948570	+	3
chr3RHet	1949968	+	1
chr3RHet	1954591	+	1
chr3RHet	1959301	-	2
chr3RHet	1959477	-	2
chr3RHet	1961251	+	1
chr3RHet	1961379	+	2
chr3RHet	1964280	+	2
chr3RHet	1964589	+	1
chr3RHet	1964616	+	1
chr3RHet	1965076	+	1
chr3RHet	1965098	+	1
chr3RHet	1969269	-	3
chr3RHet	1969389	-	1
chr3RHet	1970621	+	1
chr3RHet	1971676	+	1
chr3RHet	1972152	-	4
chr3RHet	1976049	+	1
chr3RHet	1976133	-	1
chr3RHet	1976414	-	1
chr3RHet	1978990	+	1
chr3RHet	1979025	-	1
chr3RHet	1979382	-	1
chr3RHet	1979560	+	1
chr3RHet	1982112	+	1
chr3RHet	1996147	+	3
chr3RHet	1998607	+	1
chr3RHet	1999317	+	1
chr3RHet	2002072	-	1
chr3RHet	2003498	-	4
chr3RHet	2017991	-	3
chr3RHet	2018506	-	1
chr3RHet	2018840	+	2
chr3RHet	2020662	+	1
chr3RHet	2020863	+	1
chr3RHet	2021846	+	1
chr3RHet	2026381	+	1
chr3RHet	2026435	+	1
chr3RHet	2026710	+	5
chr3RHet	2031064	+	3
chr3RHet	2032494	+	2
chr3RHet	2032511	+	3
chr3RHet	2033076	+	1
chr3RHet	2037817	-	2
chr3RHet	2073217	-	2
chr3RHet	2073930	-	1
chr3RHet	2073931	-	14
chr3RHet	2075314	+	1
chr3RHet	2075695	-	1
chr3RHet	2076440	+	4
chr3RHet	2076441	+	2
chr3RHet	2076447	+	7
chr3RHet	2085272	-	1
chr3RHet	2089987	+	1
chr3RHet	2090047	-	1
chr3RHet	2090471	+	2
chr3RHet	2090963	-	1
chr3RHet	2094324	-	1
chr3RHet	2094435	+	1
chr3RHet	2097359	+	1
chr3RHet	2097619	+	1
chr3RHet	2099983	+	1
chr3RHet	2100630	+	2
chr3RHet	2101364	-	1
chr3RHet	2108949	-	3
chr3RHet	2115540	-	2
chr3RHet	2118412	+	9
chr3RHet	2118676	-	1
chr3RHet	2119870	-	1
chr3RHet	2121149	+	5
chr3RHet	2124126	+	2
chr3RHet	2127267	+	1
chr3RHet	2128638	-	1
chr3RHet	2134969	+	1
chr3RHet	2136875	+	1
chr3RHet	2136930	+	2
chr3RHet	2144982	+	2
chr3RHet	2150450	+	2
chr3RHet	2151263	+	2
chr3RHet	2155142	+	1
chr3RHet	2157547	-	2
chr3RHet	2159838	+	1
chr3RHet	2161711	-	4
chr3RHet	2162385	+	1
chr3RHet	2179248	-	1
chr3RHet	2183177	+	4
chr3RHet	2184010	-	1
chr3RHet	2198031	+	1
chr3RHet	2198305	-	5
chr3RHet	2200863	+	1
chr3RHet	2201175	+	1
chr3RHet	2201609	+	2
chr3RHet	2214555	-	1
chr3RHet	2214597	-	1
chr3RHet	2215064	+	1
chr3RHet	2215357	-	3
chr3RHet	2265917	+	1
chr3RHet	2266648	-	2
chr3RHet	2273291	-	1
chr3RHet	2275007	-	1
chr3RHet	2284828	-	2
chr3RHet	2292848	+	1
chr3RHet	2292986	-	3
chr3RHet	2293019	+	1
chr3RHet	2293048	-	2
chr3RHet	2300896	-	1
chr3RHet	2300910	-	2
chr3RHet	2304238	+	2
chr3RHet	2304803	+	1
chr3RHet	2304874	+	5
chr3RHet	2306548	-	1
chr3RHet	2308625	+	137
chr3RHet	2308962	-	2
chr3RHet	2311382	-	1
chr3RHet	2314927	-	1
chr3RHet	2315195	+	2
chr3RHet	2315235	-	1
chr3RHet	2315371	+	1
chr3RHet	2315770	+	2
chr3RHet	2316170	-	1
chr3RHet	2316218	+	1
chr3RHet	2317284	+	1
chr3RHet	2328664	+	1
chr3RHet	2328741	-	2
chr3RHet	2331358	-	1
chr3RHet	2334911	+	3
chr3RHet	2335409	-	1
chr3RHet	2342413	-	1
chr3RHet	2342694	+	1
chr3RHet	2344653	+	1
chr3RHet	2346051	-	4
chr3RHet	2347183	-	1
chr3RHet	2351769	-	2
chr3RHet	2367053	-	1
chr3RHet	2367151	-	1
chr3RHet	2368415	-	1
chr3RHet	2369462	-	4
chr3RHet	2369738	-	1
chr3RHet	2370950	-	2
chr3RHet	2371491	-	1
chr3RHet	2374674	+	1
chr3RHet	2380509	+	1
chr3RHet	2381870	+	1
chr3RHet	2437537	+	1
chr3RHet	2440049	-	6
chr3RHet	2440298	+	1
chr3RHet	2442003	+	1
chr3RHet	2446392	-	1
chr3RHet	2447644	+	1
chr3RHet	2454043	-	1
chr3RHet	2455088	-	2
chr3RHet	2457646	-	1
chr3RHet	2470701	+	1
chr3RHet	2471406	-	2
chr3RHet	2472344	-	3
chr3RHet	2474203	-	1
chr3RHet	2474299	+	2
chr3RHet	2474313	+	2
chr3RHet	2474350	+	6
chr3RHet	2474784	+	7
chr3RHet	2475581	-	1
chr3RHet	2476494	+	2
chr3RHet	2477023	+	4
chr3RHet	2477026	+	2
chr3RHet	2477073	+	3
chr3RHet	2477090	+	6
chr3RHet	2477234	+	3
chr3RHet	2477418	+	8
chr3RHet	2477584	+	1
chr3RHet	2477875	+	1
chr3RHet	2478526	+	1
chr3RHet	2479042	+	4
chr3RHet	2479107	+	4
chr3RHet	2479464	+	2
chr3RHet	2479976	+	3
chr3RHet	2480850	+	3
chr3RHet	2481344	+	7
chr3RHet	2486875	-	3
chr3RHet	2490714	-	1
chr3RHet	2491035	-	1
chr3RHet	2491720	-	5
chr3RHet	2495166	-	2
chr3RHet	2495504	-	1
chr3RHet	2495594	-	3
chr3RHet	2497641	+	1
chr3RHet	2504452	+	1
chr3RHet	2504846	-	1
chr3RHet	2505761	-	1
chr3RHet	2512828	+	2
chr3RHet	2514553	+	2
chr3RHet	2514740	+	1
chr3RHet	2514883	+	3
chr3RHet	2515524	+	1
chr4	53517	-	3
chr4	60610	-	1
chr4	61015	-	2
chr4	61017	-	1
chr4	61540	+	2
chr4	63214	+	1
chr4	63404	-	1
chr4	63596	-	1
chr4	63973	-	1
chr4	64352	-	1
chr4	65595	+	4
chr4	65783	+	1
chr4	66402	+	1
chr4	68495	-	2
chr4	69241	-	1
chr4	69282	+	2
chr4	69696	-	2
chr4	69822	-	2
chr4	69942	-	2
chr4	69944	-	4
chr4	70001	-	5
chr4	70021	-	9
chr4	70163	-	5
chr4	70977	-	1
chr4	71597	-	2
chr4	71619	+	1
chr4	71832	+	1
chr4	72381	-	1
chr4	72382	-	1
chr4	72456	-	3
chr4	72509	-	2
chr4	72560	-	4
chr4	72561	-	3
chr4	72688	-	5
chr4	72691	-	1
chr4	72735	-	1
chr4	72737	-	1
chr4	72738	-	4
chr4	72767	-	8
chr4	72783	-	1
chr4	72858	-	2
chr4	72870	-	1
chr4	72871	-	8
chr4	72882	-	6
chr4	72889	-	1
chr4	72891	-	2
chr4	72937	-	1
chr4	72961	-	4
chr4	72962	-	6
chr4	72982	-	1
chr4	73000	-	9
chr4	76895	-	2
chr4	76945	-	2
chr4	76947	-	5
chr4	76948	-	1
chr4	86106	-	3
chr4	86751	-	1
chr4	86752	-	1
chr4	86909	-	240
chr4	86912	-	58
chr4	86913	-	49
chr4	86914	-	30
chr4	86918	-	28
chr4	86919	-	31
chr4	86921	-	20
chr4	86936	-	236
chr4	86954	-	2
chr4	87093	-	2
chr4	87095	+	1
chr4	87095	-	4
chr4	87100	-	2
chr4	87133	+	1
chr4	87138	-	2
chr4	87150	-	6
chr4	87256	-	3
chr4	87259	-	1
chr4	87260	-	3
chr4	87535	-	1
chr4	87536	-	1
chr4	87596	-	1
chr4	87634	-	1
chr4	87653	-	1
chr4	87755	-	2
chr4	89982	+	27
chr4	90865	+	1
chr4	91478	+	4
chr4	93070	+	3
chr4	93087	+	1
chr4	95290	+	2
chr4	97059	+	1
chr4	97097	+	2
chr4	103472	-	1
chr4	103764	+	2
chr4	105204	+	2
chr4	105244	-	1
chr4	105664	-	1
chr4	105779	-	2
chr4	105810	+	4
chr4	107698	+	4
chr4	108378	+	1
chr4	112349	+	2
chr4	113280	-	1
chr4	114761	+	1
chr4	115623	+	1
chr4	116366	+	1
chr4	117538	+	3
chr4	118299	+	1
chr4	121388	+	3
chr4	121546	+	2
chr4	126085	+	3
chr4	128092	+	1
chr4	128748	+	1
chr4	129047	+	1
chr4	129369	+	1
chr4	130846	+	2
chr4	131907	+	1
chr4	132190	+	4
chr4	132383	+	2
chr4	132386	+	2
chr4	132582	-	1
chr4	132813	+	1
chr4	132939	+	5
chr4	133255	+	1
chr4	133316	+	2
chr4	133441	+	1
chr4	134217	+	2
chr4	134266	+	1
chr4	135425	+	1
chr4	135586	-	3
chr4	136291	-	1
chr4	137071	-	1
chr4	137123	-	1
