chr	start	end	strand	h_matrix
chrX	6426235	6426244	-	0
chrX	6426366	6426397	-	0
chrX	6426561	6426581	-	0
chrX	6427196	6427199	-	0
chrX	6427242	6427244	-	0
chrX	6430389	6430393	+	0
chrX	6481101	6481102	+	0
chrX	6482162	6482176	+	0
chrX	6487689	6487690	+	0.0240963855421688
chrX	6491093	6491109	+	0
chrX	6544156	6544160	+	0
chrX	6548890	6548894	+	0
chrX	6554660	6554662	-	0
chrX	6555704	6555705	+	0
chrX	6557856	6557857	+	0
chrX	6570251	6570261	+	0
chrX	6571030	6571031	+	0
chrX	6572177	6572190	-	0.0166770898478215
chrX	6574878	6574879	+	0
chrX	6589025	6589026	-	0
chrX	6610511	6610518	+	0
chrX	6635835	6635872	-	0
chrX	6635913	6635917	-	0
chrX	6636209	6636219	-	0.0070526006464884
chrX	6637186	6637187	-	0
chrX	6638272	6638276	-	0
chrX	6648013	6648033	+	0
chrX	6648292	6648293	+	0
chrX	6653752	6653756	+	0
chrX	6675568	6675569	-	0
chrX	6675707	6675708	-	0
chrX	6702960	6702961	+	0
chrX	6703811	6703832	+	0
chrX	6704116	6704117	+	0.0253164556962024
chrX	6704191	6704214	+	0.016289855805541
chrX	6707352	6707353	+	0
chrX	6723121	6723123	-	0
chrX	6740453	6740454	+	0
chrX	6743307	6743308	-	0
chrX	6743510	6743514	-	0
chrX	6774173	6774174	+	0
chrX	6774298	6774299	+	0
chrX	6867425	6867426	-	0
chrX	6871247	6871259	-	0
chrX	6871281	6871305	-	0
chrX	6871565	6871570	-	0.00952101087275932
chrX	6871603	6871607	-	0
chrX	6875347	6875348	-	0
chrX	6875381	6875383	-	0
chrX	6875694	6875719	-	0
chrX	6880507	6880508	+	0
chrX	6881061	6881065	+	0.0178410117434508
chrX	6886620	6886621	-	0
chrX	6887560	6887561	-	0
chrX	6892691	6892724	+	0.000730193501277841
chrX	6892984	6893012	+	0.0178571428571429
chrX	6893035	6893091	+	0
chrX	6894346	6894355	+	0
chrX	6897587	6897591	+	0
chrX	6905142	6905148	-	0
chrX	6943506	6943507	+	0
chrX	6978636	6978637	-	0
chrX	6979807	6979809	-	0
chrX	7134165	7134169	+	0
chrX	7175171	7175180	-	0.00535313995115261
chrX	7175257	7175260	-	0
chrX	7178410	7178412	-	0
chrX	7179987	7179993	-	0
chrX	7185015	7185026	-	0.00219058050383352
chrX	7185218	7185223	-	0
chrX	7221678	7221679	+	0
chrX	7235392	7235408	+	0
chrX	7236710	7236715	+	0
chrX	7567769	7567776	+	0.0194126431060229
chrX	7567840	7567846	+	0
chrX	7569497	7569502	+	0
chrX	7622790	7622791	+	0
chrX	7633283	7633284	+	0
chrX	7698835	7698837	-	0
chrX	7782791	7782793	-	0
chrX	7782837	7782838	-	0
chrX	7788636	7788640	+	0
chrX	7793712	7793718	-	0
chrX	7793750	7793752	-	0
chrX	7793857	7793858	-	0
chrX	7794109	7794112	-	0
chrX	7794181	7794191	-	0
chrX	7794977	7794983	-	0.00416666666666666
chrX	7795309	7795328	-	0
chrX	7801825	7801826	-	0
chrX	7803221	7803234	+	0
chrX	7803286	7803303	+	0.0042687354978125
chrX	7803325	7803342	+	0.00147058823529412
chrX	7810984	7810988	+	0
chrX	7814465	7814466	+	0
chrX	7814498	7814499	+	0
chrX	7814627	7814631	+	0
chrX	7816823	7816824	-	0
chrX	7818391	7818394	-	0
chrX	7818428	7818441	-	0
chrX	7828070	7828075	+	0
chrX	7835588	7835622	-	0.000726216412490923
chrX	7835727	7835728	-	0
chrX	7844954	7844955	+	0
chrX	7855873	7855875	-	0
chrX	7929850	7929854	-	0
chrX	7961421	7961422	+	0
chrX	7961718	7961735	+	0.00283401526825727
chrX	7962417	7962418	+	0
chrX	7962584	7962585	+	0
chrX	7962605	7962622	+	0
chrX	7963955	7963959	+	0.017631501616221
chrX	7965726	7965746	-	0
chrX	7966238	7966257	-	0.00511695906432749
chrX	7982216	7982232	-	0
chrX	8015173	8015175	-	0
chrX	8023905	8023906	+	0
chrX	8037825	8037827	-	0
chrX	8051663	8051664	+	0
chrX	8104707	8104708	+	0
chrX	8142731	8142732	-	0
chrX	8142771	8142790	-	0
chrX	8144239	8144242	-	0
chrX	8323109	8323110	+	0
chrX	8331065	8331066	+	0
chrX	8331198	8331224	+	0
chrX	8333244	8333248	+	0
chrX	8335204	8335209	+	0
chrX	8460950	8460963	+	0
chrX	8461031	8461040	+	0
chrX	8461471	8461472	+	0
chrX	8477937	8477940	+	0
chrX	8491687	8491691	+	0
chrX	8496301	8496310	-	0.00271002710027101
chrX	8497205	8497225	-	0.00128205128205128
chrX	8573958	8573978	+	0
chrX	8608130	8608153	-	0.00107353730542136
chrX	8762639	8762642	-	0
chrX	8764458	8764465	+	0
chrX	8767489	8767492	-	0.00823045267489713
chrX	8767686	8767689	-	0
chrX	8767883	8767891	-	0
chrX	8767932	8767934	-	0
chrX	8768881	8768884	-	0
chrX	8769775	8769777	-	0
chrX	8794295	8794299	-	0.0180555555555556
chrX	8796686	8796707	+	0.0102786690088277
chrX	8858577	8858578	+	0
chrX	8945905	8945909	+	0
chrX	8972374	8972375	-	0
chrX	8972536	8972537	-	0
chrX	8976171	8976172	+	0
chrX	8976261	8976262	+	0
chrX	8984633	8984647	+	0
chrX	8985507	8985511	+	0
chrX	8985625	8985626	+	0
chrX	8985726	8985733	+	0
chrX	8985844	8985865	+	0.00117577895355673
chrX	8995130	8995135	-	0
chrX	9000345	9000347	-	0
chrX	9000631	9000634	-	0
chrX	9008919	9008926	+	0
chrX	9009011	9009015	+	0
chrX	9009101	9009102	+	0
chrX	9009251	9009269	+	0.00515884676919059
chrX	9009292	9009293	+	0
chrX	9046931	9046944	-	0.00202429149797571
chrX	9047032	9047039	-	0
chrX	9047067	9047086	-	0
chrX	9047148	9047149	-	0
chrX	9047962	9047964	-	0
chrX	9048040	9048071	-	0.000777302759424799
chrX	9048137	9048157	-	0
chrX	9052498	9052499	-	0.0240963855421688
chrX	9052526	9052548	-	0
chrX	9053989	9054012	-	0
chrX	9056040	9056051	-	0
chrX	9056110	9056111	-	0
chrX	9056143	9056154	-	0.00440787540405526
chrX	9065443	9065444	+	0
chrX	9065510	9065514	+	0
chrX	9066581	9066590	+	0
chrX	9124267	9124268	-	0
chrX	9140228	9140230	-	0
chrX	9147167	9147171	+	0
chrX	9147280	9147284	+	0
chrX	9150562	9150563	+	0
chrX	9213378	9213379	+	0
chrX	9250903	9250913	+	0
chrX	9253976	9253986	-	0
chrX	9445247	9445258	-	0
chrX	9446579	9446582	-	0
chrX	9448623	9448624	+	0
chrX	9448712	9448731	+	0
chrX	9448920	9448925	+	0.0097530864197531
chrX	9449022	9449023	+	0
chrX	9449092	9449096	+	0
chrX	9449566	9449567	+	0
chrX	9473981	9473982	-	0.154929577464789
chrX	9480761	9480770	+	0
chrX	9482983	9482984	+	0
chrX	9498442	9498444	-	0
chrX	9514382	9514386	+	0
chrX	9524547	9524555	-	0
chrX	9524576	9524580	-	0
chrX	9533058	9533063	-	0
chrX	9537818	9537836	-	0
chrX	9538150	9538152	-	0
chrX	9560345	9560347	-	0
chrX	9563574	9563598	-	0
chrX	9649628	9649644	+	0.0303238428238428
chrX	9768026	9768027	-	0
chrX	9773901	9773902	+	0
chrX	9822451	9822464	-	0.0385754596280912
chrX	9823659	9823661	-	0
chrX	9824982	9824983	-	0
chrX	9835907	9835908	+	0
chrX	9864793	9864796	-	0
chrX	9878001	9878004	-	0.00854700854700853
chrX	9883736	9883749	+	0
chrX	9887074	9887085	+	0
chrX	9893326	9893327	+	0
chrX	9898462	9898467	+	0
chrX	9898690	9898704	+	0
chrX	9930554	9930559	+	0.0961392405063291
chrX	9936683	9936693	+	0
chrX	10045185	10045189	-	0
chrX	10079264	10079266	-	0
chrX	10104237	10104238	-	0
chrX	10106410	10106416	-	0
chrX	10108284	10108285	+	0
chrX	10108927	10108928	-	0
chrX	10108955	10108956	-	0
chrX	10108983	10108990	-	0
chrX	10109042	10109043	-	0
chrX	10125198	10125199	-	0
chrX	10188721	10188723	-	0
chrX	10211269	10211274	-	0
chrX	10213499	10213502	-	0.0316872427983539
chrX	10251345	10251367	-	0
chrX	10251554	10251557	-	0
chrX	10260296	10260298	-	0
chrX	10276082	10276101	+	0
chrX	10276742	10276757	+	0
chrX	10280004	10280005	+	0
chrX	10280098	10280102	+	0.0123417721518988
chrX	10280176	10280177	+	0
chrX	10301992	10302003	+	0
chrX	10327350	10327352	+	0
chrX	10355261	10355267	+	0
chrX	10358116	10358119	-	0
chrX	10359915	10359916	-	0
chrX	10375925	10375930	+	0
chrX	10385985	10385988	-	0
chrX	10386035	10386051	-	0
chrX	10495682	10495683	-	0
chrX	10609088	10609090	-	0
chrX	10609116	10609127	-	0
chrX	10640199	10640200	+	0
chrX	10659558	10659565	-	0
chrX	10662212	10662216	-	0
chrX	10662657	10662658	+	0
chrX	10665387	10665391	+	0
chrX	10666636	10666637	+	0
chrX	10666870	10666871	+	0
chrX	10672690	10672703	+	0
chrX	10675111	10675112	-	0
chrX	10675510	10675528	-	0.00261362911965322
chrX	10675565	10675570	-	0
chrX	10675591	10675609	-	0
chrX	10675667	10675668	-	0
chrX	10675714	10675723	-	0
chrX	10675753	10675762	-	0
chrX	10675813	10675833	-	0
chrX	10676002	10676008	-	0
chrX	10676044	10676048	-	0
chrX	10676088	10676102	-	0
chrX	10676122	10676133	-	0
chrX	10676259	10676260	-	0
chrX	10676282	10676284	-	0
chrX	10676470	10676489	-	0
chrX	10676511	10676528	-	0
chrX	10676555	10676560	-	0
chrX	10676587	10676617	-	0
chrX	10676648	10676666	-	0
chrX	10676714	10676718	-	0
chrX	10680883	10680890	-	0
chrX	10680940	10680942	-	0
chrX	10683740	10683741	-	0
chrX	10684599	10684600	-	0
chrX	10687325	10687327	-	0
chrX	10689135	10689140	-	0
chrX	10689696	10689699	-	0
chrX	10690295	10690296	-	0
chrX	10707471	10707472	-	0
chrX	10707561	10707563	-	0
chrX	10727069	10727071	-	0
chrX	10730557	10730558	-	0
chrX	10733674	10733691	+	0
chrX	10743738	10743759	+	0
chrX	10756291	10756309	+	0.00692007797270955
chrX	10764577	10764578	+	0
chrX	10764764	10764766	-	0
chrX	10788902	10788905	-	0
chrX	10856569	10856576	+	0
chrX	10931705	10931708	-	0
chrX	11004815	11004826	+	0
chrX	11004953	11004954	+	0
chrX	11005020	11005036	+	0
chrX	11005228	11005235	+	0
chrX	11005287	11005303	+	0
chrX	11005707	11005708	+	0
chrX	11018770	11018773	-	0
chrX	11019259	11019260	+	0
chrX	11020695	11020696	+	0
chrX	11024190	11024192	-	0
chrX	11024401	11024402	-	0
chrX	11024836	11024837	-	0
chrX	11029004	11029008	-	0
chrX	11029243	11029250	-	0
chrX	11032563	11032581	+	0
chrX	11034295	11034296	-	0
chrX	11039085	11039092	-	0
chrX	11039218	11039270	-	0.00687176473247587
chrX	11040150	11040151	-	0
chrX	11040194	11040195	-	0
chrX	11040395	11040417	-	0
chrX	11040450	11040464	-	0.00346333067461484
chrX	11042563	11042584	-	0.00114744693057946
chrX	11042611	11042616	-	0
chrX	11043497	11043510	+	0.0327765094147698
chrX	11048450	11048470	+	0
chrX	11049111	11049116	+	0
chrX	11057102	11057103	+	0
chrX	11192210	11192213	-	0
chrX	11218637	11218639	-	0
chrX	11219343	11219344	-	0
chrX	11233880	11233885	+	0
chrX	11240438	11240439	-	0
chrX	11247082	11247086	+	0.0547839506172839
chrX	11247148	11247149	+	0
chrX	11247228	11247229	+	0
chrX	11247738	11247742	+	0
chrX	11249250	11249255	+	0
chrX	11262471	11262472	+	0
chrX	11316863	11316866	+	0
chrX	11317985	11317989	+	0
chrX	11323064	11323068	+	0
chrX	11348838	11348876	+	0
chrX	11350800	11350822	+	0
chrX	11350933	11350937	+	0.00675675675675672
chrX	11377566	11377567	+	0
chrX	11377594	11377598	+	0
chrX	11379277	11379278	+	0
chrX	11379590	11379622	+	0
chrX	11380081	11380082	+	0
chrX	11380132	11380133	+	0
chrX	11380225	11380226	+	0
chrX	11387961	11387962	+	0
chrX	11449367	11449368	-	0
chrX	11449479	11449481	-	0
chrX	11467821	11467842	+	0.00158730158730159
chrX	11510354	11510371	+	0
chrX	11536251	11536252	+	0
chrX	11542290	11542294	+	0
chrX	11567388	11567392	+	0
chrX	11587673	11587677	+	0
chrX	11587738	11587746	+	0
chrX	11588268	11588273	+	0
chrX	11589204	11589205	+	0
chrX	11589918	11589919	+	0
chrX	11603956	11603958	-	0
chrX	11604948	11604952	-	0
chrX	11605017	11605054	-	0
chrX	11605680	11605682	-	0
chrX	11607287	11607289	-	0.0136986301369863
chrX	11607333	11607349	-	0
chrX	11607444	11607456	-	0
chrX	11607548	11607549	-	0
chrX	11607720	11607753	-	0.00387438186481248
chrX	11607840	11607845	-	0
chrX	11608195	11608196	-	0
chrX	11608643	11608679	-	0
chrX	11608706	11608719	-	0
chrX	11608740	11608771	-	0.00102406554019458
chrX	11615445	11615465	+	0
chrX	11658622	11658623	-	0
chrX	11672819	11672820	-	0
chrX	11691836	11691840	+	0
chrX	11695915	11695936	-	0.00140056022408963
chrX	11696115	11696116	-	0
chrX	11696760	11696762	-	0
chrX	11697480	11697501	-	0
chrX	11697976	11697980	-	0.0072463768115942
chrX	11698067	11698100	-	0
chrX	11698194	11698233	-	0
chrX	11698298	11698300	-	0
chrX	11699225	11699228	-	0
chrX	11699385	11699398	-	0
chrX	11699420	11699426	-	0
chrX	11700373	11700377	-	0
chrX	11700431	11700434	-	0
chrX	11701149	11701164	-	0
chrX	11703525	11703527	-	0
chrX	11711545	11711549	+	0
chrX	11711649	11711669	+	0.00281573498964803
chrX	11719586	11719587	+	0
chrX	11719828	11719829	+	0
chrX	11720182	11720186	+	0
chrX	11724566	11724570	+	0
chrX	11724786	11724787	+	0
chrX	11725106	11725107	+	0
chrX	11725295	11725299	+	0
chrX	11730201	11730202	+	0
chrX	11736922	11736937	-	0
chrX	11746594	11746596	-	0.137493389740878
chrX	11774260	11774262	-	0
chrX	11781300	11781319	+	0
chrX	11782159	11782160	+	0
chrX	11786028	11786042	+	0
chrX	11790573	11790585	-	0.0347368421052632
chrX	11792082	11792086	+	0
chrX	11792300	11792327	+	0
chrX	11793849	11793853	+	0
chrX	11906214	11906226	-	0.00203252032520326
chrX	11906422	11906436	+	0
chrX	11911964	11911997	-	0.0107019562715765
chrX	12036279	12036280	+	0
chrX	12043377	12043379	+	0
chrX	12074435	12074439	+	0
chrX	12350602	12350604	-	0
chrX	12357543	12357544	+	0
chrX	12357569	12357575	+	0
chrX	12365689	12365690	+	0
chrX	12383253	12383256	+	0
chrX	12439352	12439353	+	0
chrX	12466364	12466367	-	0
chrX	12503114	12503115	+	0
chrX	12505613	12505627	-	0.00168067226890755
chrX	12505650	12505666	-	0.00150602409638555
chrX	12548087	12548117	+	0
chrX	12548164	12548165	+	0
chrX	12549255	12549267	+	0
chrX	12549502	12549506	+	0
chrX	12550620	12550633	+	0
chrX	12550674	12550675	+	0
chrX	12550755	12550784	+	0.00320204282225623
chrX	12550981	12550982	+	0
chrX	12551002	12551041	+	0.00061050061050061
chrX	12551285	12551289	+	0
chrX	12554563	12554564	+	0
chrX	12575851	12575852	+	0
chrX	12581398	12581400	-	0
chrX	12581693	12581694	-	0
chrX	12581753	12581754	-	0
chrX	12651444	12651445	+	0
chrX	12794833	12794840	-	0.0167548500881834
chrX	12803636	12803639	-	0
chrX	12804147	12804148	+	0
chrX	12835992	12835993	+	0
chrX	12841612	12841627	+	0.00317367029091977
chrX	12985174	12985175	+	0
chrX	12987396	12987425	+	0
chrX	13022995	13022996	+	0
chrX	13027327	13027328	+	0
chrX	13053031	13053033	-	0
chrX	13053100	13053101	-	0
chrX	13053526	13053527	-	0
chrX	13053562	13053569	-	0
chrX	13090181	13090185	-	0
chrX	13106355	13106356	+	0
chrX	13106385	13106386	+	0
chrX	13160339	13160341	-	0
chrX	13180275	13180279	+	0
chrX	13188725	13188728	-	0
chrX	13193836	13193840	+	0
chrX	13220773	13220774	+	0
chrX	13225222	13225223	+	0
chrX	13229770	13229771	-	0
chrX	13229975	13229976	-	0
chrX	13231573	13231577	-	0
chrX	13275945	13275958	-	0
chrX	13295822	13295823	+	0
chrX	13298778	13298779	+	0
chrX	13313595	13313596	+	0
chrX	13484305	13484313	+	0
chrX	13484428	13484441	+	0
chrX	13487783	13487796	-	0
chrX	13487837	13487877	-	0
chrX	13487897	13487973	-	0
chrX	13489429	13489430	-	0
chrX	13490783	13490785	-	0
chrX	13491418	13491421	-	0
chrX	13496513	13496550	-	0
chrX	13508778	13508781	-	0
chrX	13519085	13519089	+	0.0118347338935574
chrX	13550953	13550954	+	0.0235294117647058
chrX	13555939	13555943	+	0
chrX	13556095	13556099	+	0
chrX	13562072	13562073	+	0
chrX	13632168	13632172	+	0
chrX	13633806	13633813	+	0
chrX	13639921	13639923	-	0
chrX	13640779	13640799	-	0
chrX	13645140	13645142	-	0
chrX	13645292	13645308	-	0
chrX	13645605	13645640	-	0.0281147872346444
chrX	13645685	13645687	-	0
chrX	13645900	13645901	-	0
chrX	13645941	13645946	-	0
chrX	13652514	13652515	+	0
chrX	13674189	13674191	-	0
chrX	13674231	13674233	-	0
chrX	13675992	13675993	-	0
chrX	13676137	13676152	-	0
chrX	13707252	13707257	-	0
chrX	13707539	13707541	-	0
chrX	13707664	13707665	-	0
chrX	13716871	13716891	+	0.00119047619047619
chrX	13719694	13719707	+	0
chrX	13751305	13751321	+	0.00148809523809524
chrX	13881729	13881733	+	0
chrX	13892660	13892661	+	0
chrX	13892688	13892709	+	0
chrX	14038790	14038793	-	0
chrX	14069555	14069556	+	0
chrX	14077229	14077265	+	0.00264060356652949
chrX	14078588	14078589	+	0
chrX	14132372	14132376	+	0
chrX	14134349	14134352	-	0
chrX	14366689	14366691	-	0
chrX	14374117	14374122	-	0
chrX	14476158	14476162	+	0
chrX	14477010	14477011	-	0
chrX	14484312	14484313	-	0
chrX	14662911	14662914	+	0
chrX	14718716	14718717	-	0
chrX	14728665	14728666	+	0
chrX	14733409	14733424	+	0
chrX	14828826	14828831	-	0
chrX	14943087	14943088	+	0
chrX	14957922	14957926	+	0
chrX	14957947	14957978	+	0
chrX	14958544	14958545	+	0
chrX	14960450	14960468	-	0.00137174211248285
chrX	14997170	14997171	+	0
chrX	15032660	15032662	-	0
chrX	15032710	15032750	-	0
chrX	15032770	15032771	-	0
chrX	15032805	15032815	-	0
chrX	15054806	15054808	-	0
chrX	15213490	15213512	+	0
chrX	15216694	15216695	+	0
chrX	15223347	15223348	+	0
chrX	15223855	15223856	+	0
chrX	15340422	15340423	-	0
chrX	15340975	15340995	-	0
chrX	15341238	15341247	-	0
chrX	15341333	15341334	-	0
chrX	15341464	15341469	-	0
chrX	15499149	15499151	-	0
chrX	15500968	15500970	-	0
chrX	15593961	15593976	+	0.00319372729011284
chrX	15594261	15594265	-	0
chrX	15597742	15597744	-	0
chrX	15600145	15600146	-	0
chrX	15602457	15602483	-	0
chrX	15602643	15602648	-	0
chrX	15623827	15623828	+	0
chrX	15631130	15631146	-	0.00148809523809524
chrX	15639040	15639041	-	0
chrX	15639480	15639483	-	0
chrX	15640695	15640696	+	0
chrX	15640890	15640908	+	0
chrX	15641872	15641876	+	0
chrX	15642223	15642227	+	0
chrX	15645845	15645847	-	0
chrX	15655303	15655304	+	0
chrX	15656577	15656598	+	0
chrX	15680094	15680113	+	0.00126823081800888
chrX	15687926	15687928	-	0
chrX	15690046	15690055	-	0.00267737617135208
chrX	15719442	15719443	+	0
chrX	15719693	15719709	+	0
chrX	15722063	15722064	-	0
chrX	15722327	15722345	-	0.025293586269196
chrX	15723329	15723350	-	0
chrX	15723688	15723689	-	0
chrX	15723880	15723896	-	0
chrX	15724100	15724102	-	0
chrX	15726152	15726174	-	0.00828538550057537
chrX	15741957	15741963	-	0
chrX	15752248	15752251	-	0
chrX	15756710	15756711	+	0
chrX	15756788	15756789	+	0
chrX	15756849	15756888	+	0
chrX	15756982	15757017	+	0.000688468158347679
chrX	15757107	15757111	+	0
chrX	15757139	15757159	+	0
chrX	15757413	15757425	+	0
chrX	15757624	15757668	+	0.0192436632695972
chrX	15757765	15757769	+	0
chrX	15759956	15759957	+	0
chrX	15762238	15762243	+	0
chrX	15763568	15763569	+	0
chrX	15768437	15768442	+	0
chrX	15771262	15771264	-	0
chrX	15783718	15783721	-	0
chrX	15784139	15784140	-	0
chrX	15790014	15790022	+	0
chrX	15795615	15795616	+	0
chrX	15823188	15823191	-	0
chrX	15831792	15831794	-	0
chrX	15833011	15833014	-	0
chrX	15838346	15838364	+	0
chrX	15879920	15879921	-	0
chrX	15880090	15880096	-	0
chrX	15880819	15880830	-	0
chrX	15883482	15883512	-	0
chrX	15889067	15889087	+	0
chrX	15889770	15889774	+	0
chrX	15889870	15889885	+	0
chrX	16097185	16097188	-	0
chrX	16100233	16100234	+	0
chrX	16106302	16106315	-	0
chrX	16165032	16165036	+	0
chrX	16169631	16169633	-	0
chrX	16172401	16172405	+	0
chrX	16177804	16177805	+	0
chrX	16182524	16182528	-	0
chrX	16186016	16186020	+	0
chrX	16186583	16186587	+	0
chrX	16187285	16187286	+	0
chrX	16190667	16190680	+	0
chrX	16192662	16192676	+	0
chrX	16200897	16200915	+	0
chrX	16202203	16202205	-	0
chrX	16212215	16212216	-	0
chrX	16214255	16214259	-	0
chrX	16214318	16214333	-	0
chrX	16248153	16248166	+	0.0324786324786325
chrX	16249049	16249053	+	0
chrX	16257714	16257718	+	0
chrX	16261411	16261429	+	0.00133868808567604
chrX	16273588	16273605	+	0
chrX	16281232	16281233	+	0
chrX	16283354	16283356	-	0
chrX	16316301	16316303	-	0
chrX	16332148	16332149	+	0
chrX	16339519	16339539	-	0
chrX	16339604	16339617	-	0
chrX	16346595	16346596	+	0
chrX	16346694	16346695	+	0
chrX	16353233	16353234	-	0
chrX	16446459	16446461	-	0
chrX	16447420	16447428	-	0
chrX	16447464	16447473	-	0
chrX	16447936	16447940	-	0
chrX	16459002	16459004	-	0
chrX	16492009	16492013	-	0
chrX	16492318	16492322	-	0
chrX	16493275	16493276	+	0
chrX	16494465	16494466	+	0
chrX	16498974	16498993	+	0.00261533463287849
chrX	16499542	16499590	+	0.00310810810810811
chrX	16509151	16509152	-	0
chrX	16520109	16520113	-	0
chrX	16531893	16531909	+	0
chrX	16532787	16532791	+	0
chrX	16532890	16532907	+	0
chrX	16533973	16533974	-	0
chrX	16548999	16549004	-	0
chrX	16622696	16622698	-	0
chrX	16629796	16629800	+	0
chrX	16629861	16629881	+	0.00671256454388985
chrX	16636705	16636706	-	0
chrX	16648105	16648117	-	0.00200803212851406
chrX	16683520	16683521	+	0
chrX	16685281	16685285	-	0
chrX	16686468	16686472	+	0
chrX	16690517	16690522	+	0
chrX	16692676	16692684	-	0
chrX	16831502	16831506	+	0
chrX	16851956	16851973	-	0
chrX	16852343	16852360	-	0.00140056022408963
chrX	16852620	16852624	-	0
chrX	16854441	16854443	-	0
chrX	16964024	16964029	-	0
chrX	16964081	16964086	-	0
chrX	16965742	16965747	-	0
chrX	16965898	16965919	-	0
chrX	16996426	16996433	+	0
chrX	17025186	17025187	+	0
chrX	17029891	17029895	+	0
chrX	17037723	17037763	-	0
chrX	17040953	17040954	-	0
chrX	17040986	17041006	-	0
chrX	17041033	17041037	-	0
chrX	17041057	17041098	-	0.00561829198326407
chrX	17041236	17041238	-	0
chrX	17042314	17042336	-	0.00217754133416784
chrX	17044367	17044398	+	0
chrX	17070680	17070684	-	0
chrX	17117854	17117855	-	0
chrX	17119801	17119803	-	0
chrX	17119836	17119841	-	0
chrX	17120460	17120483	-	0.00299598100109609
chrX	17136484	17136485	-	0
chrX	17180419	17180421	-	0
chrX	17182763	17182766	-	0
chrX	17195545	17195548	-	0
chrX	17313626	17313630	-	0
chrX	17350244	17350246	-	0
chrX	17526350	17526358	+	0
chrX	17535259	17535274	-	0.00164609053497943
chrX	17560192	17560193	+	0
chrX	17560310	17560314	+	0
chrX	17560471	17560472	+	0
chrX	17562975	17562976	+	0
chrX	17562999	17563000	+	0
chrX	17575899	17575908	-	0.0105167087241727
chrX	17595006	17595010	-	0
chrX	17595718	17595721	-	0
chrX	17598966	17598970	+	0
chrX	17644652	17644659	+	0
chrX	17644811	17644812	+	0
chrX	17725172	17725192	+	0
chrX	17742893	17742911	-	0
chrX	17744165	17744167	-	0.0120481927710844
chrX	17744389	17744394	-	0
chrX	17752488	17752492	-	0.00602409638554219
chrX	17761360	17761361	-	0.0240963855421688
chrX	17772081	17772084	-	0
chrX	17826533	17826534	-	0
chrX	17922162	17922166	+	0
chrX	17993402	17993404	-	0
chrX	17993626	17993630	-	0
chrX	18000003	18000017	-	0.0017636684303351
chrX	18007520	18007521	-	0
chrX	18007613	18007614	-	0
chrX	18010783	18010785	-	0
chrX	18010849	18010864	-	0
chrX	18026285	18026289	-	0
chrX	18028206	18028209	-	0
chrX	18030723	18030725	-	0
chrX	18199425	18199426	-	0
chrX	18230949	18230950	+	0
chrX	18267483	18267484	+	0
chrX	18274111	18274112	+	0
chrX	18275649	18275655	-	0
chrX	18298189	18298193	-	0
chrX	18518114	18518117	-	0
chrX	18532568	18532590	-	0
chrX	18544451	18544471	-	0
chrX	18675211	18675212	+	0
chrX	18688336	18688340	-	0
chrX	18688456	18688458	-	0
chrX	18689252	18689273	-	0.00339828795113348
